X;Y;OBJECTID;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;vivant;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;GlobalID;feuillage;remarquable
1720744.01;8293374.955;6953;Orthophoto;Quartier du Centre-Ville;Quai Gayant;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;01/02/2014;5;0;0;;VILLE;QUEPAL;{7239CF0F-0FB8-479A-B6D2-078164605F0F};Feuillu;Non
1721867.531;8295696.538;6954;Orthophoto;Quartier de l'Europe;Rue Laplace;19;2;180;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;PINNIGnig;{262F55F6-C2EA-444C-BAC2-5F5FBAAECC1F};Conifere;Non
1721872.09;8295707.147;6955;Orthophoto;Quartier de l'Europe;Rue Laplace;24;4;213;SUPPRIME;Non;adulte;reduit;gazon;Groupe;Non;RAS;;40;10;1;01/10/2018 00:00;VILLE;POPEURrob;{831872D1-02E2-493C-9109-4F165EAB89D4};Feuillu;Non
1721863.11;8295715.312;6956;Orthophoto;Quartier de l'Europe;Rue Laplace;8;2;79;REMPLACE;Non;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;01/10/2018 00:00;VILLE;PRUCERpis;{462342F3-8421-4CC1-9574-7D485183A591};Feuillu;Non
1721859.576;8295720.622;6957;Orthophoto;Quartier de l'Europe;Rue Laplace;8;2;83;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;VILLE;PRUCERpis;{F1DE2993-FBDF-418F-B15C-57B619A37670};Feuillu;Non
1721848.799;8295722.316;6958;Orthophoto;Quartier de l'Europe;Rue Laplace;6;2;24;EN PLACE;Oui;jeune;semi libre;Bande de terre;Groupe;Oui;RAS;;10;5;0;;VILLE;FRAEXC;{BDD8C4FF-BBC3-4619-A4EC-BC7457312277};Feuillu;Non
1721846.379;8295727.735;6959;Orthophoto;Quartier de l'Europe;Rue Laplace;10;3;70;EN PLACE;Oui;adulte;semi libre;Bande de terre;Groupe;Oui;RAS;;30;10;0;;VILLE;SORAUC;{EA090A44-E6A2-4367-BAF7-DB60113B0E14};Feuillu;Non
1721850.978;8295733.077;6960;Orthophoto;Quartier de l'Europe;Rue Laplace;8;2;80;EN PLACE;Oui;adulte;semi libre;Bande de terre;Groupe;Oui;RAS;;30;10;0;;VILLE;SORAUC;{914827FE-D7A0-47FA-84BF-229EC5943BF8};Feuillu;Non
1721903.219;8295736.386;6961;Orthophoto;Quartier de l'Europe;Rue Laplace;12;3;143;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;CASSAT;{96985B36-3309-40DF-8977-103C6CE9D4E4};Feuillu;Non
1721907.607;8295741.092;6962;Orthophoto;Quartier de l'Europe;Rue Laplace;13;2;167;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;PINNIGnig;{88502544-72A2-4228-873E-B86DDAD4C4C9};Conifere;Non
1721916.982;8295823.999;6963;Orthophoto;Quartier de l'Europe;Rue Laplace;33;2;310;EN PLACE;Oui;vieux;semi libre;gazon;Isole;Non;RAS;;70;10;1;;VILLE;POPNIGita;{B7444B1D-F67B-4242-9D52-EEA9E947B1DF};Feuillu;Non
1721918.784;8295796.81;6964;Orthophoto;Quartier de l'Europe;Rue Laplace;6;2;146;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;VILLE;PRUCERpis;{9222310B-6542-4C60-A8FF-6091333D6C79};Feuillu;Non
1721921.528;8295792.845;6965;Orthophoto;Quartier de l'Europe;Rue Laplace;6;2;101;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;VILLE;PRUCERpis;{AC707DAC-9F69-48D9-BC44-24AAF45515BD};Feuillu;Non
1721919.506;8295786.823;6966;Orthophoto;Quartier de l'Europe;Rue Laplace;17;3;155;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;ACEPLA;{F591701C-3CFF-40BC-8478-3C5120539ED6};Feuillu;Non
1721916.546;8295781.006;6967;Orthophoto;Quartier de l'Europe;Rue Laplace;31;3;280;SUPPRIME;Non;vieux;semi libre;gazon;Groupe;Non;RAS;;70;10;1;01/09/2017 00:00;VILLE;POPNIGita;{5989590A-412C-4F45-83E8-8A4354096B84};Feuillu;Non
1721910.096;8295776.458;6968;Orthophoto;Quartier de l'Europe;Rue Laplace;34;3;299;SUPPRIME;Non;vieux;semi libre;gazon;Groupe;Non;RAS;;70;10;1;01/09/2017 00:00;VILLE;POPNIGita;{C921B08B-BBF1-497D-B593-8B2916E29C7E};Feuillu;Non
1721928.286;8295770.785;6969;Orthophoto;Quartier de l'Europe;Rue Laplace;8;3;110;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;VILLE;PRUCERpis;{F6A2E5C8-575A-46D4-ACF9-0627AE447168};Feuillu;Non
1721941.73;8295774.871;6970;Orthophoto;Quartier de l'Europe;Rue Laplace;11;3;207;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;VILLE;ACEPLA;{D57B7B7E-753B-481B-B4CF-970126A99457};Feuillu;Non
1720599.725;8293479.251;6971;Orthophoto;Quartier du Centre-Ville;Communaute d'agglomeration - Propriete privee - Tour y val;17;4;296;EN PLACE;Oui;vieux;semi libre;gazon;Isole;Non;RAS;;60;10;2;;VILLE;SALBAB;{C57D6C6C-79B2-4248-96BA-C17BE0EF2393};Feuillu;Non
1720102.047;8294297.154;6974;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;0;0;0;ABATTU;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{50E911B9-DC83-413C-9564-D5985E270DC8};;Non
1720297.773;8294599.911;6975;Orthophoto;Quartier du Centre-Ville;Boulevard Richelieu;0;0;0;SUPPRIME;Non;;;;Alignement;Non;RAS;;0;;0;01/07/2015 02:00;VILLE;Non renseigne;{B2EFDB41-87F9-411D-A655-34EC917B7D76};;Non
1720478.893;8294188.513;6976;Orthophoto;Quartier du Centre-Ville;Parking Arthur Gibert;10;3;60;Essouche;Non;adulte;semi libre;gazon;Groupe;Non;RAS;;50;10;0;01/02/2019 00:00;VILLE;BETPEN;{89585C5E-A14F-46AD-A98E-F83CACEDB764};Feuillu;Non
1720070.937;8295047.865;6977;Orthophoto;Quartier Saint-Jean;Rue Emile Billon;0;0;0;REMPLACE;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{74775A85-6CCA-47AB-B003-BBB9359B512D};;Non
1718733.731;8293268.18;6978;Orthophoto;Quartier Saint-Martin - Oestres;Avenue du Cimetiere de La Tombelle;0;0;0;ABATTU;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{A1E189D6-DE2D-45F6-8370-AA8E20A286B5};;Non
1719468.104;8294404.925;6979;Orthophoto;Quartier Saint-Martin - Oestres;Rue Alexandre Dumas;0;0;0;ABATTU;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{DC4625D2-A510-42AB-AE99-34726785F2DA};;Non
1718996.112;8294381.178;6980;Orthophoto;Quartier Saint-Martin - Oestres;Rue de la Chaussee Romaine;0;0;0;Essouche;Non;;tete de chat;gazon;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{6457432C-743F-45B9-AD1F-989D71609699};;Non
1719851.087;8295859.341;6981;Orthophoto;Quartier Saint-Jean;Rue du President John Fitzgerald Kennedy;0;0;0;REMPLACE;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{52615E36-8082-4CFE-AF68-7F0EE6ED5D4E};;Non
1719403.137;8294582.338;6982;Orthophoto;Quartier du Vermandois;Rue Emilie et Raymond Pierret;7;3;55;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;15;5;0;;VILLE;PRUAVI;{13523910-F276-43B2-A06E-90A4CBA4CF63};Feuillu;Non
1722158.075;8292834.431;6983;Orthophoto;Quartier du faubourg d'Isle;Square Pierre Boulard;0;0;0;Non essouche;Non;;;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;Non renseigne;{DEE72B74-6D77-4021-AF4A-4822C7153123};;Non
1721354.244;8295503.44;6985;Orthophoto;Quartier de l'Europe;Rue Alexandre Ribot;14;3;120;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;1;;VILLE;BETPEN;{1A138DEB-D29A-4BB1-B061-90B20C07E78D};Feuillu;Non
1721677.566;8296218.559;6986;Orthophoto;OMISSY;Rue Fleming;18;2;135;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;45;10;0;;VILLE;ACEPLA;{D4670DEE-DFB9-40B4-8F75-67DD9263EEA0};Feuillu;Non
1721561.675;8296135.162;6987;Orthophoto;Quartier de l'Europe;Rue Fleming;12;2;145;ABATTU;Non;adulte;semi libre;gazon;Isole;Non;RAS;;40;10;0;;VILLE;ACEPLA;{89FECC48-11C6-4104-AA7D-E2C44E0D8E22};Feuillu;Non
1721469.624;8296028.69;6988;Orthophoto;Quartier de l'Europe;Rue Boileau;20;3;130;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;BETPEN;{07A87A4E-E056-4A6F-A12C-E8A3FB46633B};Feuillu;Non
1721123.12;8295629.116;6989;Orthophoto;Quartier de l'Europe;Rue Joliot Curie;20;3;265;SUPPRIME;Non;adulte;semi libre;gazon;Isole;Non;RAS;;50;10;1;01/11/2013 00:00;VILLE;SALBAB;{FBFC047D-9E20-49CC-8C65-39ECBBD1E1FD};Feuillu;Non
1721231.409;8295711.779;6990;Orthophoto;Quartier de l'Europe;Rue Hertz;27;5;160;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;50;2;0;;VILLE;BETPEN;{68421588-F541-4CA0-A279-23FB82D5F2C0};Feuillu;Non
1721739.316;8296037.197;6991;Orthophoto;Quartier de l'Europe;Rue Boileau;6;2;145;EN PLACE;Oui;adulte;reduit;gazon;Alignement;Non;RAS;;40;10;0;;VILLE;ACEPLA;{7EE878F3-ABD8-4B29-A8F7-214587A91876};Feuillu;Non
1721959.755;8295249.116;6992;Orthophoto;Quartier Remicourt;Rue Jacky Tabar;24;3;135;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;35;10;0;;VILLE;PICABI;{DF5393C4-B3AF-4E2D-A6DD-2640B88000AE};Conifere;Non
1721543.676;8296288.608;6993;Orthophoto;Quartier de l'Europe;Espace de glisse;23;3;122;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;40;10;0;;VILLE;ACEPSE;{88F4C9EB-2253-49E1-9322-E11B371F59AC};Feuillu;Non
1722462.388;8294200.009;6994;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;23;3;110;SUPPRIME;Non;adulte;semi libre;gazon;Groupe;Non;RAS;;30;15;0;01/11/2018 00:00;CASQ;GLETRIine;{59381E69-F79F-4E3E-B6FB-17603260AD7D};Feuillu;Non
1722455.767;8294185.969;6995;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;18;3;165;EN PLACE;Oui;adulte;semi libre;gazon;Isole;Non;RAS;;30;15;0;;CASQ;PINNIGnig;{EFDE7E20-7A10-46A8-999B-5932A37F9550};Conifere;Non
1722434.038;8294168.424;6999;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;17;2;145;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;CASQ;PINNIGnig;{BFDAB20C-60F2-4507-BDB3-AB5D0ADA44DB};Conifere;Non
1722440.662;8294159.581;7000;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;18;3;120;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;CASQ;PINNIGnig;{9CBE1C64-A441-4EEE-869E-F2D21E3B00ED};Conifere;Non
1722444.225;8294146.56;7005;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;;CASQ;CARBET;{2CF0A847-EF9B-444A-954C-F8694D5E9B5C};Feuillu;Non
1722451.165;8294150.051;7006;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;;CASQ;CARBET;{4D8671C2-AB2D-495C-9BEC-E8F6FEA66515};Feuillu;Non
1722458.62;8294153.146;7007;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;;CASQ;CARBET;{14775C2C-68B8-4CB0-BD0D-1F61F9FCACDC};Feuillu;Non
1722466.115;8294155.884;7008;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;;CASQ;CARBET;{DB2AF372-2006-4F07-945E-B19A418BF9D6};Feuillu;Non
1722478.607;8294159.693;7009;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;SUPPRIME;Non;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;05/12/2018 00:00;CASQ;CARBET;{722A0624-3BBB-4156-9233-D27BCD706B7C};Feuillu;Non
1722486.66;8294161.587;7010;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;SUPPRIME;Non;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;05/12/2018 00:00;CASQ;CARBET;{21BFA3A7-956A-44CD-9C10-24CC05127C57};Feuillu;Non
1722495.578;8294162.773;7011;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;SUPPRIME;Non;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;05/12/2018 00:00;CASQ;CARBET;{D088BBB3-BF71-47DA-9445-8968CC0D9707};Feuillu;Non
1722504.382;8294163.409;7012;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;SUPPRIME;Non;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;05/12/2018 00:00;CASQ;CARBET;{68997298-A4E3-4A69-886C-F54B2E17D861};Feuillu;Non
1722513.318;8294163.516;7013;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;SUPPRIME;Non;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;05/12/2018 00:00;CASQ;CARBET;{B4EAC887-55A3-417F-90D3-D76EFEF5BDBE};Feuillu;Non
1722522.704;8294162.83;7014;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;6;2;25;EN PLACE;Oui;jeune;semi libre;gazon;Alignement;Non;RAS;;10;5;0;;CASQ;CARBET;{561A37B6-D51D-46BB-8478-9ADBFE2E6888};Feuillu;Non
1722499.436;8294177.579;7022;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;21;6;100;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;25;10;0;;CASQ;BETPEN;{641B7A38-012F-48DA-B044-569F9928212A};Feuillu;Non
1722495.735;8294173.322;7030;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;18;4;130;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;25;10;0;;CASQ;PINNIGnig;{3587C14B-4F1E-4956-B26B-88073D0FBA81};Conifere;Non
1722531.911;8294141.176;7042;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;14;4;110;EN PLACE;Oui;adulte;semi libre;gazon;Isole;Non;RAS;;30;10;0;;CASQ;BETPEN;{8BC36F8D-3440-4192-818F-F6756B38A6C7};Feuillu;Non
1722536.331;8294144.498;7043;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;13;7;65;Essouche;Non;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;01/01/2013 01:00;CASQ;BETPEN;{783FCB7B-FAD1-4824-B752-E99BECDFB1C0};Feuillu;Non
1722539.673;8294146.021;7044;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;13;5;55;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;CASQ;BETPEN;{871285A0-83FA-4304-B73B-843C2F98BA79};Feuillu;Non
1722540.118;8294138.703;7045;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;14;4;100;EN PLACE;Oui;adulte;etete;gazon;Groupe;Non;RAS;;25;10;0;;CASQ;BETPEN;{741EABBB-C0BD-4C37-A9F8-40DA4CCCC53F};Feuillu;Non
1722542.783;8294138.724;7046;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;15;6;140;EN PLACE;Oui;adulte;etete;gazon;Groupe;Non;RAS;;35;10;0;;CASQ;BETPEN;{FEA3B9F4-6361-4987-951C-9B01FEB2A6EE};Feuillu;Non
1722556.3;8294133.735;7047;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;15;7;110;EN PLACE;Oui;adulte;semi libre;gazon;Isole;Non;RAS;;25;10;0;;CASQ;BETPEN;{E8695873-87A4-4D23-BEDC-85C5C8ACC086};Feuillu;Non
1722569.52;8294125.277;7048;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;22;;190;Essouche;Non;adulte;semi libre;gazon;Groupe;Non;Tomentosa ? (a verifier);;45;10;0;01/07/2016 02:00;CASQ;TILTOM;{18CFC5F6-7F0A-4725-9DBC-20E876E0A73E};Feuillu;Non
1722572.883;8294125.996;7051;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;24;3;155;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;45;10;0;;CASQ;TILTOM;{30853E5A-30B3-491B-9F15-3336022732E9};Feuillu;Non
1722575.928;8294129.994;7052;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;15;2;135;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;CASQ;PRUSERkan;{4C90FBC3-174A-4085-81BF-1A47DA87390F};Feuillu;Non
1722571.401;8294136.127;7053;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;15;2;120;EN PLACE;Oui;adulte;semi libre;gazon;Groupe;Non;RAS;;30;10;0;;CASQ;PRUSERkan;{92A87647-2B6C-4FCB-9151-BBBE38748F87};Feuillu;Non
1722594.315;8294135.93;7054;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;28;5;200;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{1DE66480-ACEE-438C-A3C9-FFE414E23BBB};Feuillu;Non
1722589.688;8294140.094;7055;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;28;4;175;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{E17F03F0-6901-4056-BBD0-84CB97F21AE0};Feuillu;Non
1722585.193;8294143.728;7056;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;26;6;145;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{F18CC8EA-B017-43CA-843B-D7250F22FDD4};Feuillu;Non
1722579.442;8294146.966;7057;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;24;4;145;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{A99A09E9-7E0C-47AA-A362-619064A3FDBE};Feuillu;Non
1722573.295;8294148.419;7058;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;24;7;145;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{67FFEC0D-6BC9-4393-A9E5-C1977E2541C7};Feuillu;Non
1722567.412;8294150.071;7059;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;24;7;130;EN PLACE;Oui;adulte;semi libre;Bande de terre;Isole;Oui;RAS;;40;10;0;;CASQ;PLAACE;{194AAC27-18E8-42AD-8706-7508C8D736DD};Feuillu;Non
1722564.305;8294153.97;7061;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;24;8;135;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{DBA16B34-1D57-439A-89D4-F7C2426B1A81};Feuillu;Non
1722569.658;8294156.813;7062;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;26;8;135;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{5299C1B3-9655-4D1C-A2FF-FA7AA5EEEE0E};Feuillu;Non
1722575.011;8294159.722;7063;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;26;5;155;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{4AACBCC2-2AF8-4C37-8327-403E89068A44};Feuillu;Non
1722582.281;8294163.623;7064;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;30;7;165;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{9499AFE4-B7B0-4461-85E1-C2BB35B58CF6};Feuillu;Non
1722587.503;8294166.268;7065;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;28;6;160;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{8B9BAB9A-E0CA-4458-BCD7-8FEC930BBD58};Feuillu;Non
1722591.931;8294168.582;7066;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;26;4;145;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{C162D405-1864-4A6C-A44B-A6C628A9A86B};Feuillu;Non
1722595.765;8294164.286;7067;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;28;4;170;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{9DA68FCC-4612-4BEC-98B4-D5D5D785D57F};Feuillu;Non
1722601.185;8294167.063;7068;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;26;5;150;EN PLACE;Oui;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;40;10;0;;CASQ;PLAACE;{45EF35D0-AFE8-4A61-80E8-A2B952CE1AFE};Feuillu;Non
1722446.46;8294085.118;7069;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;13;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{0E085425-81F5-4F42-ACF4-493449B10F50};Feuillu;Non
1722449.104;8294084.854;7070;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;15;2;100;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{A4EDB229-EC0E-40AE-BED3-3ABE841DCE77};Feuillu;Non
1722451.853;8294084.537;7071;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;13;2;110;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{C2916673-847B-446F-A869-54227920E13F};Feuillu;Non
1722457.512;8294083.057;7072;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;12;2;105;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{07F7C1A8-F46E-4604-A3AD-00A6F8083AAC};Feuillu;Non
1722465.813;8294081.525;7073;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;12;2;135;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{29572E0E-FAC7-4F91-A232-DDE22BC5ABD0};Feuillu;Non
1722466.818;8294085.333;7074;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;17;2;150;EN PLACE;Oui;adulte;semi libre;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;TILEUR;{8E067729-B48E-4CC7-B441-C9A03D383E5E};Feuillu;Non
1722475.229;8294096.169;7076;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;10;3;140;EN PLACE;Oui;adulte;etete;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;ACEPSE;{248F77AB-922D-43A6-9E80-B92C6B4042FB};Feuillu;Non
1722488.29;8294094.902;7077;Orthophoto;Quartier du faubourg d'Isle;Parc d'Isle Jacques Braconnier;12;3;125;EN PLACE;Oui;adulte;etete;gazon;Alignement;Non;RAS;;25;10;0;;CASQ;ROBPSE;{AFBB867B-8128-4681-A577-60DF45FF8F48};Feuillu;Non
1721905.791;8295721.591;7078;Orthophoto;Quartier de l'Europe;Rue Laplace;8;3;66;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;30;10;0;;VILLE;ACEPLA;{E44266B0-4C09-449C-9291-9481642ED98E};Feuillu;Non
1721933.76;8295740.737;7079;Orthophoto;Quartier de l'Europe;Rue Laplace;4;2;47;EN PLACE;Oui;adulte;semi libre;fosse arbre;Alignement;Oui;RAS;;30;10;0;;VILLE;ACEPLA;{C18CA31F-CBA2-4649-9F39-B19A5B6F3F0C};Feuillu;Non
1721953.453;8295760.569;7080;Orthophoto;Quartier de l'Europe;Rue Laplace;4;2;85;SUPPRIME;Non;adulte;reduit;fosse arbre;Alignement;Oui;RAS;;30;10;0;01/09/2017 00:00;VILLE;ACEPLA;{BC80CCA7-B6BB-464C-A0CF-B3547D1EDF6E};Feuillu;Non
1721963.063;8295768.403;7081;Orthophoto;Quartier de l'Europe;Rue Laplace;13;4;140;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;30;10;0;;VILLE;ACEPLA;{E5F5C4B8-5718-41D5-9F9A-9E04C743C244};Feuillu;Non
1721964.218;8295778.515;7082;Orthophoto;Quartier de l'Europe;Rue Laplace;11;3;116;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;30;10;0;;VILLE;ACEPLA;{A9FAE5C2-107A-4F58-84A6-544A93618A6A};Feuillu;Non
1721968.15;8295779.607;7083;Orthophoto;Quartier de l'Europe;Rue Laplace;10;3;94;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;30;10;0;;VILLE;ACEPLA;{EE1A8773-9D81-4695-A37C-A78AD5102945};Feuillu;Non
